"id","parent_id","domain_id","is_standard","type","subtype","concept_id","code","name","value","est_count","is_group","is_selectable","has_attribute","has_hierarchy","has_ancestor_data","path","synonyms","full_text"
14000008645,-1,"DRUG",1,"BRAND","",40169386,897022,"Ampyra","",-1,0,1,0,0,0,"","","Ampyra|[drug_rank1]"
14000008646,-1,"DRUG",1,"BRAND","",35127828,"OMOP4785099","Amrid","",-1,0,1,0,0,0,"","","Amrid|[drug_rank1]"
14000008647,-1,"DRUG",1,"BRAND","",19013536,151346,"Amrit","",-1,0,1,0,0,0,"","","Amrit|[drug_rank1]"
14000008648,-1,"DRUG",1,"BRAND","",19014987,725085,"Amrix","",-1,0,1,0,0,0,"","","Amrix|[drug_rank1]"
14000008649,-1,"DRUG",1,"BRAND","",42904679,"OMOP4631601","AMROKAN","",-1,0,1,0,0,0,"","","AMROKAN|[drug_rank1]"
14000008650,-1,"DRUG",1,"BRAND","",2015403,"OMOP4913431","AMROVIKAR HCT","",-1,0,1,0,0,0,"","","AMROVIKAR HCT|[drug_rank1]"
14000008651,-1,"DRUG",1,"BRAND","",42904440,"OMOP4631362","AMS","",-1,0,1,0,0,0,"","","AMS|[drug_rank1]"
14000008652,-1,"DRUG",1,"BRAND","",42909142,"OMOP4636064","AMSARTAN","",-1,0,1,0,0,0,"","","AMSARTAN|[drug_rank1]"
14000008653,-1,"DRUG",1,"BRAND","",40800043,"OMOP1998005","Amsic","",-1,0,1,0,0,0,"","","Amsic|[drug_rank1]"
14000008654,-1,"DRUG",1,"BRAND","",42904680,"OMOP4631602","AMSTEL","",-1,0,1,0,0,0,"","","AMSTEL|[drug_rank1]"
14000008655,-1,"DRUG",1,"BRAND","",35127623,"OMOP4784894","Amsulmylan","",-1,0,1,0,0,0,"","","Amsulmylan|[drug_rank1]"
14000008656,-1,"DRUG",1,"BRAND","",40231952,1050799,"Amturnide","",-1,0,1,0,0,0,"","","Amturnide|[drug_rank1]"
14000008657,-1,"DRUG",1,"BRAND","",19053941,215251,"Amtussin","",-1,0,1,0,0,0,"","","Amtussin|[drug_rank1]"
14000008658,-1,"DRUG",1,"BRAND","",43127489,"OMOP434232","AMUKINE","",-1,0,1,0,0,0,"","","AMUKINE|[drug_rank1]"
14000008659,-1,"DRUG",1,"BRAND","",40800044,"OMOP1998006","Amuno","",-1,0,1,0,0,0,"","","Amuno|[drug_rank1]"
14000008660,-1,"DRUG",1,"BRAND","",40799752,"OMOP1997714","Amv Nasendusch","",-1,0,1,0,0,0,"","","Amv Nasendusch|[drug_rank1]"
14000008661,-1,"DRUG",1,"BRAND","",42907730,"OMOP4634652","AMVALSAN","",-1,0,1,0,0,0,"","","AMVALSAN|[drug_rank1]"
14000008662,-1,"DRUG",1,"BRAND","",42909143,"OMOP4636065","AMVALT","",-1,0,1,0,0,0,"","","AMVALT|[drug_rank1]"
14000008663,-1,"DRUG",1,"BRAND","",42913293,"OMOP4640215","AMVALTAN","",-1,0,1,0,0,0,"","","AMVALTAN|[drug_rank1]"
14000008664,-1,"DRUG",1,"BRAND","",42904681,"OMOP4631603","AMVARTAN","",-1,0,1,0,0,0,"","","AMVARTAN|[drug_rank1]"
14000008665,-1,"DRUG",1,"BRAND","",2900852,"OMOP5118326","Amvas","",-1,0,1,0,0,0,"","","Amvas|[drug_rank1]"
14000008666,-1,"DRUG",1,"BRAND","",42907731,"OMOP4634653","AMVASTA","",-1,0,1,0,0,0,"","","AMVASTA|[drug_rank1]"
14000008667,-1,"DRUG",1,"BRAND","",42909144,"OMOP4636066","AMVASTIN","",-1,0,1,0,0,0,"","","AMVASTIN|[drug_rank1]"
14000008668,-1,"DRUG",1,"BRAND","",2015404,"OMOP4913432","AMVESC","",-1,0,1,0,0,0,"","","AMVESC|[drug_rank1]"
14000008669,-1,"DRUG",1,"BRAND","",19046490,203446,"Amvisc","",-1,0,1,0,0,0,"","","Amvisc|[drug_rank1]"
14000008670,-1,"DRUG",1,"BRAND","",2008665,"OMOP4913055","AMVISC PLUS","",-1,0,1,0,0,0,"","","AMVISC PLUS|[drug_rank1]"
14000008671,-1,"DRUG",1,"BRAND","",21018535,"OMOP337516","Amyben","",-1,0,1,0,0,0,"","","Amyben|[drug_rank1]"
14000008672,-1,"DRUG",1,"BRAND","",43127490,"OMOP435105","AMYCOR","",-1,0,1,0,0,0,"","","AMYCOR|[drug_rank1]"
14000008673,-1,"DRUG",1,"BRAND","",40799754,"OMOP1997716","Amykon","",-1,0,1,0,0,0,"","","Amykon|[drug_rank1]"
14000008674,-1,"DRUG",1,"BRAND","",40799755,"OMOP1997717","Amylium Nitrosum","",-1,0,1,0,0,0,"","","Amylium Nitrosum|[drug_rank1]"
14000008675,-1,"DRUG",1,"BRAND","",44013401,"OMOP1008032","Amylnitrite Glass 5min","",-1,0,1,0,0,0,"","","Amylnitrite Glass 5min|[drug_rank1]"
14000008676,-1,"DRUG",1,"BRAND","",19013538,151348,"Amytal","",-1,0,1,0,0,0,"","","Amytal|[drug_rank1]"
14000008677,-1,"DRUG",1,"BRAND","",37497507,2257674,"Amzeeq","",-1,0,1,0,0,0,"","","Amzeeq|[drug_rank1]"
14000008678,-1,"DRUG",1,"BRAND","",40799756,"OMOP1997718","An Io Injeel","",-1,0,1,0,0,0,"","","An Io Injeel|[drug_rank1]"
14000008679,-1,"DRUG",1,"BRAND","",44013402,"OMOP1008033","An Plex","",-1,0,1,0,0,0,"","","An Plex|[drug_rank1]"
14000008680,-1,"DRUG",1,"BRAND","",35847518,"OMOP5003890","An Spectrum","",-1,0,1,0,0,0,"","","An Spectrum|[drug_rank1]"
14000008681,-1,"DRUG",1,"BRAND","",19053943,215252,"Ana-Guard","",-1,0,1,0,0,0,"","","Ana-Guard|[drug_rank1]"
14000008682,-1,"DRUG",1,"BRAND","",44013403,"OMOP1008034","Ana-Kit","",-1,0,1,0,0,0,"","","Ana-Kit|[drug_rank1]"
14000008683,-1,"DRUG",1,"BRAND","",40225824,1012324,"Ana-Lex","",-1,0,1,0,0,0,"","","Ana-Lex|[drug_rank1]"
14000008684,-1,"DRUG",1,"BRAND","",19053702,226126,"Anabact","",-1,0,1,0,0,0,"","","Anabact|[drug_rank1]"
14000008685,-1,"DRUG",1,"BRAND","",19073400,545880,"Anabar","",-1,0,1,0,0,0,"","","Anabar|[drug_rank1]"
14000008686,-1,"DRUG",1,"BRAND","",2015405,"OMOP4913433","ANABIOL","",-1,0,1,0,0,0,"","","ANABIOL|[drug_rank1]"
14000008687,-1,"DRUG",1,"BRAND","",43564152,"OMOP882250","Anablock","",-1,0,1,0,0,0,"","","Anablock|[drug_rank1]"
14000008688,-1,"DRUG",1,"BRAND","",40799757,"OMOP1997719","Anabol Loges","",-1,0,1,0,0,0,"","","Anabol Loges|[drug_rank1]"
14000008689,-1,"DRUG",1,"BRAND","",19053945,215254,"Anabolin LA","",-1,0,1,0,0,0,"","","Anabolin LA|[drug_rank1]"
14000008690,-1,"DRUG",1,"BRAND","",42904682,"OMOP4631604","ANABON","",-1,0,1,0,0,0,"","","ANABON|[drug_rank1]"
14000008691,-1,"DRUG",1,"BRAND","",2015406,"OMOP4913434","ANABRON","",-1,0,1,0,0,0,"","","ANABRON|[drug_rank1]"
14000008692,-1,"DRUG",1,"BRAND","",19053947,215255,"Anacaine","",-1,0,1,0,0,0,"","","Anacaine|[drug_rank1]"
14000008693,-1,"DRUG",1,"BRAND","",21014286,"OMOP332858","Anacal","",-1,0,1,0,0,0,"","","Anacal|[drug_rank1]"
14000008694,-1,"DRUG",1,"BRAND","",43252208,"OMOP570388","Anaccord","",-1,0,1,0,0,0,"","","Anaccord|[drug_rank1]"
14000008695,-1,"DRUG",1,"BRAND","",42913294,"OMOP4640216","ANACEN","",-1,0,1,0,0,0,"","","ANACEN|[drug_rank1]"
14000008696,-1,"DRUG",1,"BRAND","",42904683,"OMOP4631605","ANACID","",-1,0,1,0,0,0,"","","ANACID|[drug_rank1]"
14000008697,-1,"DRUG",1,"BRAND","",19053949,215256,"Anacin","",-1,0,1,0,0,0,"","","Anacin|[drug_rank1]"
14000008698,-1,"DRUG",1,"BRAND","",19013116,721973,"Anacin Advanced Headache Formula","",-1,0,1,0,0,0,"","","Anacin Advanced Headache Formula|[drug_rank1]"
14000008699,-1,"DRUG",1,"BRAND","",19053982,215257,"Anacin AF","",-1,0,1,0,0,0,"","","Anacin AF|[drug_rank1]"
14000008700,-1,"DRUG",1,"BRAND","",19126976,724441,"Anacin Aspirin Regimen","",-1,0,1,0,0,0,"","","Anacin Aspirin Regimen|[drug_rank1]"
14000008701,-1,"DRUG",1,"BRAND","",44013405,"OMOP1008036","Anacin Extra","",-1,0,1,0,0,0,"","","Anacin Extra|[drug_rank1]"
14000008702,-1,"DRUG",1,"BRAND","",40236743,1092190,"Anacin PM Aspirin Free","",-1,0,1,0,0,0,"","","Anacin PM Aspirin Free|[drug_rank1]"
14000008703,-1,"DRUG",1,"BRAND","",19053986,215259,"Anacin-3 Maximum Strength","",-1,0,1,0,0,0,"","","Anacin-3 Maximum Strength|[drug_rank1]"
14000008704,-1,"DRUG",1,"BRAND","",42909146,"OMOP4636068","ANACLOVER","",-1,0,1,0,0,0,"","","ANACLOVER|[drug_rank1]"
14000008705,-1,"DRUG",1,"BRAND","",42913295,"OMOP4640217","ANACOX","",-1,0,1,0,0,0,"","","ANACOX|[drug_rank1]"
14000008706,-1,"DRUG",1,"BRAND","",2900853,"OMOP5118327","Anacoxib","",-1,0,1,0,0,0,"","","Anacoxib|[drug_rank1]"
14000008707,-1,"DRUG",1,"BRAND","",35128022,"OMOP4785293","Anact","",-1,0,1,0,0,0,"","","Anact|[drug_rank1]"
14000008708,-1,"DRUG",1,"BRAND","",42904684,"OMOP4631606","ANACY","",-1,0,1,0,0,0,"","","ANACY|[drug_rank1]"
14000008709,-1,"DRUG",1,"BRAND","",40799772,"OMOP1997734","Anacyclin","",-1,0,1,0,0,0,"","","Anacyclin|[drug_rank1]"
14000008710,-1,"DRUG",1,"BRAND","",40799773,"OMOP1997735","Anadex","",-1,0,1,0,0,0,"","","Anadex|[drug_rank1]"
14000008711,-1,"DRUG",1,"BRAND","",42907734,"OMOP4634656","ANADEXA","",-1,0,1,0,0,0,"","","ANADEXA|[drug_rank1]"
14000008712,-1,"DRUG",1,"BRAND","",21015813,"OMOP333024","Anadin","",-1,0,1,0,0,0,"","","Anadin|[drug_rank1]"
14000008713,-1,"DRUG",1,"BRAND","",19053703,226127,"Anadin All-Night","",-1,0,1,0,0,0,"","","Anadin All-Night|[drug_rank1]"
14000008714,-1,"DRUG",1,"BRAND","",40756399,"OMOP4701022","Anadin Extra","",-1,0,1,0,0,0,"","","Anadin Extra|[drug_rank1]"
14000008715,-1,"DRUG",1,"BRAND","",19017822,153691,"Anadin Ibuprofen","",-1,0,1,0,0,0,"","","Anadin Ibuprofen|[drug_rank1]"
14000008716,-1,"DRUG",1,"BRAND","",40756402,"OMOP4701019","Anadin Joint Pain","",-1,0,1,0,0,0,"","","Anadin Joint Pain|[drug_rank1]"
14000008717,-1,"DRUG",1,"BRAND","",40756299,"OMOP4701198","Anadin LiquiFast","",-1,0,1,0,0,0,"","","Anadin LiquiFast|[drug_rank1]"
14000008718,-1,"DRUG",1,"BRAND","",40756514,"OMOP4700830","Anadin Paracetamol","",-1,0,1,0,0,0,"","","Anadin Paracetamol|[drug_rank1]"
14000008719,-1,"DRUG",1,"BRAND","",40756112,"OMOP4700899","Anadin Period Pain Relief","",-1,0,1,0,0,0,"","","Anadin Period Pain Relief|[drug_rank1]"
14000008720,-1,"DRUG",1,"BRAND","",40756388,"OMOP4701033","Anadin Ultra","",-1,0,1,0,0,0,"","","Anadin Ultra|[drug_rank1]"
14000008721,-1,"DRUG",1,"BRAND","",42909147,"OMOP4636069","ANADINE","",-1,0,1,0,0,0,"","","ANADINE|[drug_rank1]"
14000008722,-1,"DRUG",1,"BRAND","",19053988,215260,"Anadrol-50","",-1,0,1,0,0,0,"","","Anadrol-50|[drug_rank1]"
14000008723,-1,"DRUG",1,"BRAND","",40799774,"OMOP1997736","Anadur","",-1,0,1,0,0,0,"","","Anadur|[drug_rank1]"
14000008724,-1,"DRUG",1,"BRAND","",35126464,"OMOP4783733","Anaemetro","",-1,0,1,0,0,0,"","","Anaemetro|[drug_rank1]"
14000008725,-1,"DRUG",1,"BRAND","",43564153,"OMOP882251","Anaemodoron","",-1,0,1,0,0,0,"","","Anaemodoron|[drug_rank1]"
14000008726,-1,"DRUG",1,"BRAND","",40799775,"OMOP1997737","Anaesthecomp","",-1,0,1,0,0,0,"","","Anaesthecomp|[drug_rank1]"
14000008727,-1,"DRUG",1,"BRAND","",40799776,"OMOP1997738","Anaesthesetten N","",-1,0,1,0,0,0,"","","Anaesthesetten N|[drug_rank1]"
14000008728,-1,"DRUG",1,"BRAND","",40799779,"OMOP1997741","Anaesthesin","",-1,0,1,0,0,0,"","","Anaesthesin|[drug_rank1]"
14000008729,-1,"DRUG",1,"BRAND","",40799796,"OMOP1997758","Anaesthesulf","",-1,0,1,0,0,0,"","","Anaesthesulf|[drug_rank1]"
14000008730,-1,"DRUG",1,"BRAND","",40799797,"OMOP1997759","Anaesthol","",-1,0,1,0,0,0,"","","Anaesthol|[drug_rank1]"
14000008731,-1,"DRUG",1,"BRAND","",2015408,"OMOP4913436","ANAF","",-1,0,1,0,0,0,"","","ANAF|[drug_rank1]"
14000008732,-1,"DRUG",1,"BRAND","",43564157,"OMOP882255","Anaflon","",-1,0,1,0,0,0,"","","Anaflon|[drug_rank1]"
14000008733,-1,"DRUG",1,"BRAND","",42904685,"OMOP4631607","ANAFLU","",-1,0,1,0,0,0,"","","ANAFLU|[drug_rank1]"
14000008734,-1,"DRUG",1,"BRAND","",2015409,"OMOP4913437","ANAFOLTE","",-1,0,1,0,0,0,"","","ANAFOLTE|[drug_rank1]"
14000008735,-1,"DRUG",1,"BRAND","",19022204,756,"Anafranil","",-1,0,1,0,0,0,"","","Anafranil|[drug_rank1]"
14000008736,-1,"DRUG",1,"BRAND","",21017303,"OMOP334671","Anafranil SR","",-1,0,1,0,0,0,"","","Anafranil SR|[drug_rank1]"
14000008737,-1,"DRUG",1,"BRAND","",42907735,"OMOP4634657","ANAFURGE","",-1,0,1,0,0,0,"","","ANAFURGE|[drug_rank1]"
14000008738,-1,"DRUG",1,"BRAND","",42909148,"OMOP4636070","ANAGEN","",-1,0,1,0,0,0,"","","ANAGEN|[drug_rank1]"
14000008739,-1,"DRUG",1,"BRAND","",43252209,"OMOP570139","Anagraine","",-1,0,1,0,0,0,"","","Anagraine|[drug_rank1]"
14000008740,-1,"DRUG",1,"BRAND","",42913297,"OMOP4640219","ANAGRE","",-1,0,1,0,0,0,"","","ANAGRE|[drug_rank1]"
14000008741,-1,"DRUG",1,"BRAND","",44013406,"OMOP1008037","Anakit Insect Sting Treatment Kit","",-1,0,1,0,0,0,"","","Anakit Insect Sting Treatment Kit|[drug_rank1]"
14000008742,-1,"DRUG",1,"BRAND","",43252211,"OMOP571676","Analgesic And Calmative","",-1,0,1,0,0,0,"","","Analgesic And Calmative|[drug_rank1]"
14000008743,-1,"DRUG",1,"BRAND","",44013407,"OMOP1008038","Analgesic And Muscle Relaxant","",-1,0,1,0,0,0,"","","Analgesic And Muscle Relaxant|[drug_rank1]"
14000008744,-1,"DRUG",1,"BRAND","",44013408,"OMOP1008039","Analgesic Balm","",-1,0,1,0,0,0,"","","Analgesic Balm|[drug_rank1]"
14000008745,-1,"DRUG",1,"BRAND","",40223273,998598,"Analgesic Balm GRX","",-1,0,1,0,0,0,"","","Analgesic Balm GRX|[drug_rank1]"
14000008746,-1,"DRUG",1,"BRAND","",19049074,215263,"Analgesic Balm with Capsaicin","",-1,0,1,0,0,0,"","","Analgesic Balm with Capsaicin|[drug_rank1]"
14000008747,-1,"DRUG",1,"BRAND","",43252210,"OMOP569989","Analgesic Calmative","",-1,0,1,0,0,0,"","","Analgesic Calmative|[drug_rank1]"
14000008748,-1,"DRUG",1,"BRAND","",44013409,"OMOP1008040","Analgesic Cream Extra Strength Odorless","",-1,0,1,0,0,0,"","","Analgesic Cream Extra Strength Odorless|[drug_rank1]"
14000008749,-1,"DRUG",1,"BRAND","",44013410,"OMOP1008041","Analgesic Tea No","",-1,0,1,0,0,0,"","","Analgesic Tea No|[drug_rank1]"
14000008750,-1,"DRUG",1,"BRAND","",40799867,"OMOP1997829","Analgeticum","",-1,0,1,0,0,0,"","","Analgeticum|[drug_rank1]"
14000008751,-1,"DRUG",1,"BRAND","",40799868,"OMOP1997830","Analgin","",-1,0,1,0,0,0,"","","Analgin|[drug_rank1]"
14000008752,-1,"DRUG",1,"BRAND","",40799886,"OMOP1997848","Analgit","",-1,0,1,0,0,0,"","","Analgit|[drug_rank1]"
14000008753,-1,"DRUG",1,"BRAND","",2015410,"OMOP4913438","ANALIDE","",-1,0,1,0,0,0,"","","ANALIDE|[drug_rank1]"
14000008754,-1,"DRUG",1,"BRAND","",19054022,215264,"Analpram HC","",-1,0,1,0,0,0,"","","Analpram HC|[drug_rank1]"
14000008755,-1,"DRUG",1,"BRAND","",2015411,"OMOP4913439","ANAM ROSA","",-1,0,1,0,0,0,"","","ANAM ROSA|[drug_rank1]"
14000008756,-1,"DRUG",1,"BRAND","",19031819,352427,"Anamantle HC","",-1,0,1,0,0,0,"","","Anamantle HC|[drug_rank1]"
14000008757,-1,"DRUG",1,"BRAND","",35127969,"OMOP4785240","Anamidol","",-1,0,1,0,0,0,"","","Anamidol|[drug_rank1]"
14000008758,-1,"DRUG",1,"BRAND","",43252212,"OMOP571307","Anamorph","",-1,0,1,0,0,0,"","","Anamorph|[drug_rank1]"
14000008759,-1,"DRUG",1,"BRAND","",40799888,"OMOP1997850","Anamycin","",-1,0,1,0,0,0,"","","Anamycin|[drug_rank1]"
14000008760,-1,"DRUG",1,"BRAND","",19101399,385856,"Ananase Forte","",-1,0,1,0,0,0,"","","Ananase Forte|[drug_rank1]"
14000008761,-1,"DRUG",1,"BRAND","",43127493,"OMOP439755","ANANDRON","",-1,0,1,0,0,0,"","","ANANDRON|[drug_rank1]"
14000008762,-1,"DRUG",1,"BRAND","",2015412,"OMOP4913440","ANANTE","",-1,0,1,0,0,0,"","","ANANTE|[drug_rank1]"
14000008763,-1,"DRUG",1,"BRAND","",35126559,"OMOP4783828","Anapeine","",-1,0,1,0,0,0,"","","Anapeine|[drug_rank1]"
14000008764,-1,"DRUG",1,"BRAND","",21017986,"OMOP336533","Anapen","",-1,0,1,0,0,0,"","","Anapen|[drug_rank1]"
14000008765,-1,"DRUG",1,"BRAND","",42904687,"OMOP4631609","ANAPIRIN","",-1,0,1,0,0,0,"","","ANAPIRIN|[drug_rank1]"
14000008766,-1,"DRUG",1,"BRAND","",44013412,"OMOP1008043","Anapolon","",-1,0,1,0,0,0,"","","Anapolon|[drug_rank1]"
14000008767,-1,"DRUG",1,"BRAND","",42907737,"OMOP4634659","ANAPORIN","",-1,0,1,0,0,0,"","","ANAPORIN|[drug_rank1]"
14000008768,-1,"DRUG",1,"BRAND","",42909150,"OMOP4636072","ANAPRAZOLE","",-1,0,1,0,0,0,"","","ANAPRAZOLE|[drug_rank1]"
14000008769,-1,"DRUG",1,"BRAND","",19042253,202399,"Anaprox","",-1,0,1,0,0,0,"","","Anaprox|[drug_rank1]"
14000008770,-1,"DRUG",1,"BRAND","",42904688,"OMOP4631610","ANAPROZIL","",-1,0,1,0,0,0,"","","ANAPROZIL|[drug_rank1]"
14000008771,-1,"DRUG",1,"BRAND","",42907738,"OMOP4634660","ANARICA","",-1,0,1,0,0,0,"","","ANARICA|[drug_rank1]"
14000008772,-1,"DRUG",1,"BRAND","",2015414,"OMOP4913442","ANARID","",-1,0,1,0,0,0,"","","ANARID|[drug_rank1]"
14000008773,-1,"DRUG",1,"BRAND","",2015415,"OMOP4913443","ANARODIN","",-1,0,1,0,0,0,"","","ANARODIN|[drug_rank1]"
14000008774,-1,"DRUG",1,"BRAND","",2015416,"OMOP4913444","ANAROZOL","",-1,0,1,0,0,0,"","","ANAROZOL|[drug_rank1]"
14000008775,-1,"DRUG",1,"BRAND","",2015417,"OMOP4913445","ANASE","",-1,0,1,0,0,0,"","","ANASE|[drug_rank1]"
14000008776,-1,"DRUG",1,"BRAND","",40233395,1086023,"Anasept","",-1,0,1,0,0,0,"","","Anasept|[drug_rank1]"
14000008777,-1,"DRUG",1,"BRAND","",42909151,"OMOP4636073","ANASOL","",-1,0,1,0,0,0,"","","ANASOL|[drug_rank1]"
14000008778,-1,"DRUG",1,"BRAND","",19024195,769,"Anaspaz","",-1,0,1,0,0,0,"","","Anaspaz|[drug_rank1]"
14000008779,-1,"DRUG",1,"BRAND","",2015418,"OMOP4913446","ANASPRIN","",-1,0,1,0,0,0,"","","ANASPRIN|[drug_rank1]"
14000008780,-1,"DRUG",1,"BRAND","",40799891,"OMOP1997853","Anastil","",-1,0,1,0,0,0,"","","Anastil|[drug_rank1]"
14000008781,-1,"DRUG",1,"BRAND","",42913299,"OMOP4640221","ANASTO","",-1,0,1,0,0,0,"","","ANASTO|[drug_rank1]"
14000008782,-1,"DRUG",1,"BRAND","",40799893,"OMOP1997855","Anastrazol Actavis","",-1,0,1,0,0,0,"","","Anastrazol Actavis|[drug_rank1]"
14000008783,-1,"DRUG",1,"BRAND","",40799894,"OMOP1997856","Anastro Cell","",-1,0,1,0,0,0,"","","Anastro Cell|[drug_rank1]"
14000008784,-1,"DRUG",1,"BRAND","",43564217,"OMOP882322","Anastrodac","",-1,0,1,0,0,0,"","","Anastrodac|[drug_rank1]"
14000008785,-1,"DRUG",1,"BRAND","",2900856,"OMOP5118330","Anastrodex","",-1,0,1,0,0,0,"","","Anastrodex|[drug_rank1]"
14000008786,-1,"DRUG",1,"BRAND","",43564218,"OMOP882323","Anastrohexal","",-1,0,1,0,0,0,"","","Anastrohexal|[drug_rank1]"
14000008787,-1,"DRUG",1,"BRAND","",43252213,"OMOP571900","Anastrol","",-1,0,1,0,0,0,"","","Anastrol|[drug_rank1]"
14000008788,-1,"DRUG",1,"BRAND","",43564219,"OMOP882324","Anastromin","",-1,0,1,0,0,0,"","","Anastromin|[drug_rank1]"
14000008789,-1,"DRUG",1,"BRAND","",40799915,"OMOP1997877","Anastrozol 1a Pharma","",-1,0,1,0,0,0,"","","Anastrozol 1a Pharma|[drug_rank1]"
14000008790,-1,"DRUG",1,"BRAND","",43564220,"OMOP882325","Anastrozol Abz","",-1,0,1,0,0,0,"","","Anastrozol Abz|[drug_rank1]"
14000008791,-1,"DRUG",1,"BRAND","",43564222,"OMOP882327","Anastrozol Acino","",-1,0,1,0,0,0,"","","Anastrozol Acino|[drug_rank1]"
14000008792,-1,"DRUG",1,"BRAND","",40799916,"OMOP1997878","Anastrozol Acis","",-1,0,1,0,0,0,"","","Anastrozol Acis|[drug_rank1]"
14000008793,-1,"DRUG",1,"BRAND","",43564223,"OMOP882328","Anastrozol Al","",-1,0,1,0,0,0,"","","Anastrozol Al|[drug_rank1]"
14000008794,-1,"DRUG",1,"BRAND","",43564224,"OMOP882330","Anastrozol Aristo","",-1,0,1,0,0,0,"","","Anastrozol Aristo|[drug_rank1]"
14000008795,-1,"DRUG",1,"BRAND","",40799917,"OMOP1997879","Anastrozol Atid","",-1,0,1,0,0,0,"","","Anastrozol Atid|[drug_rank1]"
14000008796,-1,"DRUG",1,"BRAND","",43564225,"OMOP882331","Anastrozol Aurobindo","",-1,0,1,0,0,0,"","","Anastrozol Aurobindo|[drug_rank1]"
14000008797,-1,"DRUG",1,"BRAND","",43564226,"OMOP882332","Anastrozol Axios","",-1,0,1,0,0,0,"","","Anastrozol Axios|[drug_rank1]"
14000008798,-1,"DRUG",1,"BRAND","",43564227,"OMOP882333","Anastrozol Basics","",-1,0,1,0,0,0,"","","Anastrozol Basics|[drug_rank1]"
14000008799,-1,"DRUG",1,"BRAND","",43564228,"OMOP882334","Anastrozol Beta","",-1,0,1,0,0,0,"","","Anastrozol Beta|[drug_rank1]"
14000008800,-1,"DRUG",1,"BRAND","",40799919,"OMOP1997881","Anastrozol Biomo","",-1,0,1,0,0,0,"","","Anastrozol Biomo|[drug_rank1]"
14000008801,-1,"DRUG",1,"BRAND","",40799939,"OMOP1997901","Anastrozol Ct","",-1,0,1,0,0,0,"","","Anastrozol Ct|[drug_rank1]"
14000008802,-1,"DRUG",1,"BRAND","",43564230,"OMOP882336","Anastrozol Denk","",-1,0,1,0,0,0,"","","Anastrozol Denk|[drug_rank1]"
14000008803,-1,"DRUG",1,"BRAND","",43564231,"OMOP882337","Anastrozol Devatis","",-1,0,1,0,0,0,"","","Anastrozol Devatis|[drug_rank1]"
14000008804,-1,"DRUG",1,"BRAND","",43564232,"OMOP882338","Anastrozol Dura","",-1,0,1,0,0,0,"","","Anastrozol Dura|[drug_rank1]"
14000008805,-1,"DRUG",1,"BRAND","",43564233,"OMOP882339","Anastrozol Evepacks","",-1,0,1,0,0,0,"","","Anastrozol Evepacks|[drug_rank1]"
14000008806,-1,"DRUG",1,"BRAND","",40799940,"OMOP1997902","Anastrozol Fair Med","",-1,0,1,0,0,0,"","","Anastrozol Fair Med|[drug_rank1]"
14000008807,-1,"DRUG",1,"BRAND","",43564235,"OMOP882342","Anastrozol Glenmark","",-1,0,1,0,0,0,"","","Anastrozol Glenmark|[drug_rank1]"
14000008808,-1,"DRUG",1,"BRAND","",43564236,"OMOP882343","Anastrozol Haemato","",-1,0,1,0,0,0,"","","Anastrozol Haemato|[drug_rank1]"
14000008809,-1,"DRUG",1,"BRAND","",43564237,"OMOP882344","Anastrozol Heumann","",-1,0,1,0,0,0,"","","Anastrozol Heumann|[drug_rank1]"
14000008810,-1,"DRUG",1,"BRAND","",43564238,"OMOP882345","Anastrozol Hexal","",-1,0,1,0,0,0,"","","Anastrozol Hexal|[drug_rank1]"
14000008811,-1,"DRUG",1,"BRAND","",40799942,"OMOP1997904","Anastrozol Hormosan","",-1,0,1,0,0,0,"","","Anastrozol Hormosan|[drug_rank1]"
14000008812,-1,"DRUG",1,"BRAND","",40799943,"OMOP1997905","Anastrozol Kabi","",-1,0,1,0,0,0,"","","Anastrozol Kabi|[drug_rank1]"
14000008813,-1,"DRUG",1,"BRAND","",40799944,"OMOP1997906","Anastrozol Medicopharm","",-1,0,1,0,0,0,"","","Anastrozol Medicopharm|[drug_rank1]"
14000008814,-1,"DRUG",1,"BRAND","",43564239,"OMOP882346","Anastrozol Onkovis","",-1,0,1,0,0,0,"","","Anastrozol Onkovis|[drug_rank1]"
14000008815,-1,"DRUG",1,"BRAND","",40799945,"OMOP1997907","Anastrozol Pfizer","",-1,0,1,0,0,0,"","","Anastrozol Pfizer|[drug_rank1]"
14000008816,-1,"DRUG",1,"BRAND","",43564240,"OMOP882347","Anastrozol Pinnau","",-1,0,1,0,0,0,"","","Anastrozol Pinnau|[drug_rank1]"
14000008817,-1,"DRUG",1,"BRAND","",40799946,"OMOP1997908","Anastrozol Q","",-1,0,1,0,0,0,"","","Anastrozol Q|[drug_rank1]"
14000008818,-1,"DRUG",1,"BRAND","",43564242,"OMOP882349","Anastrozol Stada","",-1,0,1,0,0,0,"","","Anastrozol Stada|[drug_rank1]"
14000008819,-1,"DRUG",1,"BRAND","",43564243,"OMOP882350","Anastrozol Sun","",-1,0,1,0,0,0,"","","Anastrozol Sun|[drug_rank1]"
14000008820,-1,"DRUG",1,"BRAND","",43564244,"OMOP882352","Anastrozol Uriach","",-1,0,1,0,0,0,"","","Anastrozol Uriach|[drug_rank1]"
14000008821,-1,"DRUG",1,"BRAND","",43564245,"OMOP882353","Anastrozol Welding","",-1,0,1,0,0,0,"","","Anastrozol Welding|[drug_rank1]"
