"id","concept_id","value_as_concept_id","concept_name","type","est_count"
8039,4188893,4109197,"Ichthyosis vulgaris","CAT",1
8040,4188893,4044412,"Traumatic neuroma","CAT",1
8041,4188893,4181404,"Heat stroke","CAT",1
8042,4188893,4334882,"Rhegmatogenous retinal detachment - macula on","CAT",1
8043,4188893,40481872,"Multigravida of advanced maternal age","CAT",1
8044,4188893,436837,"Closed fracture of neck of radius","CAT",1
8045,4188893,40490453,"Fibroma of lower limb","CAT",1
8046,4188893,4267654,"Immunoglobulin level - finding","CAT",1
8047,4188893,35617761,"Melanoma in situ of right lower limb","CAT",1
8048,4188893,40487531,"Papilloma of tongue","CAT",1
8049,4188893,4088983,"AV-junctional (nodal) bradycardia","CAT",1
8050,4188893,4134730,"Talipes","CAT",1
8051,4188893,197654,"Congenital cystic disease of liver","CAT",1
8052,4188893,4060814,"Acquired diverticulum of bladder","CAT",1
8053,4188893,195223,"Renal carnitine transport defect","CAT",1
8054,4188893,760783,"Sprain of left wrist","CAT",1
8055,4188893,4238590,"Pili incarnati","CAT",1
8056,4188893,44782759,"Chronic thrombosis of subclavian vein","CAT",1
8057,4188893,436634,"Acariasis","CAT",1
8058,4188893,4208209,"Terson's syndrome","CAT",1
8059,4188893,43530696,"Metastasis to lung from adenocarcinoma","CAT",1
8060,4188893,46269784,"Moderate persistent allergic asthma","CAT",1
8061,4188893,4318976,"Snow blindness","CAT",1
8062,4188893,40492484,"Squamous cell carcinoma of shoulder","CAT",1
8063,4188893,44784439,"Benign hypertensive renal disease with renal failure","CAT",2
8064,4188893,4337543,"Hepatic necrosis","CAT",2
8065,4188893,4043369,"Activity of daily living","CAT",1
8066,4188893,37209413,"Benign neoplasm of right female breast","CAT",1
8067,4188893,434449,"Degeneration of thoracolumbar intervertebral disc","CAT",1
8068,4188893,4209284,"Bardet-Biedl syndrome","CAT",1
8069,4188893,4102166,"Multiparous","CAT",1
8070,4188893,4324290,"Retinal phlebitis","CAT",1
8071,4188893,36685148,"Cochlear hydrops of left inner ear","CAT",1
8072,4188893,43020476,"High risk homosexual behavior","CAT",1
8073,4188893,37309854,"Infection associated with prosthesis of right knee joint","CAT",1
8074,4188893,759880,"Osteoarthritis of bilateral glenohumeral joints","CAT",1
8075,4188893,4342635,"Nutcracker esophagus","CAT",1
8076,4188893,4200289,"Preseptal cellulitis","CAT",2
8077,4188893,45757309,"Closed fracture of fourth lumbar vertebra","CAT",1
8078,4188893,4151986,"Injury of patella","CAT",1
8079,4188893,4057365,"Sigmoid volvulus","CAT",1
8080,4188893,4176933,"Pudendal neuralgia","CAT",1
8081,4188893,4246644,"Coloboma of eye","CAT",1
8082,4188893,40483134,"Strain of muscle and/or tendon of thigh","CAT",1
8083,4188893,37117096,"Diffuse thyroid goiter without thyrotoxicosis","CAT",1
8084,4188893,44784423,"Recurrent cellulitis","CAT",1
8085,4188893,37204003,"Open-angle glaucoma of left eye","CAT",1
8086,4188893,4134556,"Delayed recovery from general anesthesia","CAT",1
8087,4188893,4055123,"Intentional paracetamol overdose","CAT",1
8088,4188893,37209652,"Partial obstruction of intestine","CAT",1
8089,4188893,46273480,"History of rectosigmoid junction cancer","CAT",1
8090,4188893,4129895,"Neoplasm of ureter","CAT",1
8091,4188893,4152852,"Rupture of popliteal space synovial cyst","CAT",1
8092,4188893,313223,"Granulomatosis with polyangiitis","CAT",1
8093,4188893,4097159,"Hip stiff","CAT",1
8094,4188893,3655521,"Adenocarcinoma of breast","CAT",1
8095,4188893,4195873,"Breath smells unpleasant","CAT",1
8096,4188893,23988,"Hemolytic anemia due to glutathione metabolism disorder","CAT",1
8097,4188893,4001127,"Muscle abscess of back","CAT",1
8098,4188893,4331077,"History of cerebrovascular accident without residual deficits","CAT",1
8099,4188893,4294433,"Germ cell tumor","CAT",1
8100,4188893,4024117,"Pulmonary insufficiency following surgery","CAT",1
8101,4188893,43022060,"Atypical psychosis","CAT",1
8102,4188893,4329158,"Nerve plexus disorder","CAT",1
8103,4188893,4276036,"Fracture of acetabulum","CAT",2
8104,4188893,4179603,"Insulin overdose","CAT",1
8105,4188893,4088113,"Subhyaloid hemorrhage","CAT",1
8106,4188893,4271031,"Malignant atrophic papulosis","CAT",1
8107,4188893,764609,"Preprocedural examination done","CAT",1
8108,4188893,4222003,"Abscess of nose","CAT",1
8109,4188893,4110948,"Hypertension secondary to endocrine disorder","CAT",1
8110,4188893,3656064,"Pneumothorax due to and following procedure","CAT",1
8111,4188893,4176928,"History of radiofrequency ablation operation for arrhythmia","CAT",1
8112,4188893,40479260,"Chondrocalcinosis of knee joint","CAT",1
8113,4188893,4168686,"Jaw pain","CAT",1
8114,4188893,36686913,"Right inguinal pain","CAT",1
8115,4188893,200774,"Detrusor and sphincter dyssynergia","CAT",1
8116,4188893,37399021,"Frontal fibrosing alopecia","CAT",1
8117,4188893,44784440,"Asymptomatic left ventricular systolic dysfunction","CAT",1
8118,4188893,46270013,"Paraspinal abscess","CAT",1
8119,4188893,4240802,"T3: Breast tumor >5 cm in greatest dimension","CAT",1
8120,4188893,376525,"Audiogram abnormal","CAT",1
8121,4188893,137054,"Skin striae","CAT",1
8122,4188893,4295048,"Chemotherapy care","CAT",1
8123,4188893,4311117,"Radiation-induced disorder","CAT",1
8124,4188893,42535113,"Cerebrovascular accident due to thrombus of right middle cerebral artery","CAT",1
8125,4188893,37109045,"Allergy to honey bee venom","CAT",1
8126,4188893,4166210,"Cystadenoma","CAT",1
8127,4188893,4002154,"Extensor tenosynovitis of wrist","CAT",1
8128,4188893,40399768,"Reactive arthritis","CAT",1
8129,4188893,40482912,"Aortic sinus of Valsalva aneurysm from right coronary sinus","CAT",1
8130,4188893,4262170,"Antibiotic enterocolitis","CAT",1
8131,4188893,4062390,"Injury of muscle(s) and tendon(s) of anterior muscle group at lower leg level","CAT",1
8132,4188893,81251,"Neoplasm of breast","CAT",1
8133,4188893,45768904,"Isolated pulmonary capillaritis","CAT",1
8134,4188893,441181,"Effects of high altitude","CAT",1
8135,4188893,4057374,"Perforated diverticulum of intestine","CAT",1
8136,4188893,4013995,"RhD positive","CAT",1
8137,4188893,4034966,"Hyperglycemic disorder in pregnancy","CAT",1
8138,4188893,40484176,"Neutropenic sepsis","CAT",1
8139,4188893,4082286,"Macular pigment deposit","CAT",1
8140,4188893,73045,"Sprain of hand","CAT",1
8141,4188893,196328,"Salmonella gastroenteritis","CAT",1
8142,4188893,4000972,"Tibialis posterior tendinitis","CAT",4
8143,4188893,31967,"Nausea","CAT",11
8144,4188893,440940,"Methicillin resistant Staphylococcus aureus infection","CAT",43
8145,4188893,72993,"Localized, primary osteoarthritis","CAT",26
8146,4188893,257628,"Systemic lupus erythematosus","CAT",99
8147,4188893,43530605,"Pulmonary embolism with pulmonary infarction","CAT",76
8148,4188893,40480694,"High hemoglobin A1c level","CAT",66
8149,4188893,75941,"Closed fracture of one rib","CAT",9
8150,4188893,4050620,"Deficiency of glucose-6-phosphate dehydrogenase","CAT",7
8151,4188893,4043738,"Hydrocephalus","CAT",13
8152,4188893,438130,"Opioid abuse","CAT",16
8153,4188893,78236,"Muscle atrophy","CAT",6
8154,4188893,196436,"Internal hemorrhoids","CAT",42
8155,4188893,443111,"Tenosynovitis of foot","CAT",1
8156,4188893,442013,"Burn","CAT",14
8157,4188893,4215978,"Onychomycosis","CAT",33
8158,4188893,4152175,"Motor vehicle on road in collision with nonmotor vehicle","CAT",2
8159,4188893,36713547,"Neuroendocrine tumor of pancreas","CAT",2
8160,4188893,4035127,"Hypoadrenalism","CAT",9
8161,4188893,42538119,"Transplanted heart valve present","CAT",9
8162,4188893,197610,"Cyst of ovary","CAT",237
8163,4188893,138379,"Chronic lymphoid leukemia, disease","CAT",27
8164,4188893,4247398,"Health status","CAT",73
8165,4188893,196738,"Disorder of male genital organ","CAT",17
8166,4188893,4301699,"Neuropathy","CAT",101
8167,4188893,4232076,"Graves' disease","CAT",88
8168,4188893,4225905,"Liver cyst","CAT",26
8169,4188893,134734,"Compartment syndrome","CAT",4
8170,4188893,81611,"Diverticular disease of colon","CAT",107
8171,4188893,138502,"Vitiligo","CAT",38
8172,4188893,761201,"Aneurysm of right iliac artery","CAT",1
8173,4188893,196726,"Gallbladder calculus with acute cholecystitis and no obstruction","CAT",3
8174,4188893,4131548,"Mental health problem","CAT",353
8175,4188893,36717498,"Infection caused by Helicobacter pylori","CAT",80
8176,4188893,42709838,"Cellulitis of lower limb","CAT",4
8177,4188893,201265,"Disorder of spleen","CAT",5
8178,4188893,45769139,"Elevated liver enzymes level","CAT",20
8179,4188893,4323758,"History of tear of retina","CAT",1
8180,4188893,36716270,"Cyst of kidney","CAT",52
8181,4188893,199074,"Acute pancreatitis","CAT",31
8182,4188893,443350,"Lower urinary tract symptoms","CAT",15
8183,4188893,42537642,"Aneurysm of basilar artery","CAT",1
8184,4188893,4101001,"Chronic anemia","CAT",8
8185,4188893,4181612,"History of adenomatous polyp of colon","CAT",50
8186,4188893,4218106,"Alcoholism","CAT",23
8187,4188893,444129,"Injury of wrist","CAT",45
8188,4188893,4177025,"Fracture of patella","CAT",9
8189,4188893,200219,"Abdominal pain","CAT",42
8190,4188893,40481531,"Sequela of chronic liver disease","CAT",1
8191,4188893,4103532,"Immune thrombocytopenia","CAT",15
8192,4188893,194984,"Disease of liver","CAT",41
8193,4188893,40492392,"Closed fracture of fibula","CAT",12
8194,4188893,4163280,"Tinea of perianal region","CAT",2
8195,4188893,4344165,"Undifferentiated connective tissue disease","CAT",10
8196,4188893,40483532,"Anasarca","CAT",2
8197,4188893,4022922,"Finding of lower limb","CAT",11
8198,4188893,44782620,"Disorder of free lower limb","CAT",4
8199,4188893,135030,"Discoloration of skin","CAT",11
8200,4188893,4016131,"Fracture of great toe","CAT",1
8201,4188893,40484532,"Nonalcoholic steatohepatitis","CAT",26
8202,4188893,4203100,"Numbness of finger","CAT",2
8203,4188893,37396311,"Teratoma of ovary","CAT",4
8204,4188893,378679,"Acute poliomyelitis","CAT",14
8205,4188893,435374,"Closed fracture of distal end of ulna","CAT",2
8206,4188893,45768812,"Anemia in chronic kidney disease","CAT",4
8207,4188893,43531720,"History of colonoscopy","CAT",50
8208,4188893,4217669,"Candidal vulvovaginitis","CAT",43
8209,4188893,381591,"Cerebrovascular disease","CAT",55
8210,4188893,4223659,"Fatigue","CAT",53
8211,4188893,45769811,"Concussion injury of body structure","CAT",45
8212,4188893,76725,"Anal fissure","CAT",39
8213,4188893,443776,"Brachial radiculitis","CAT",14
8214,4188893,77234,"Benign neoplasm of colon","CAT",181
8215,4188893,312437,"Dyspnea","CAT",57
8216,4188893,4308202,"Acute upper gastrointestinal hemorrhage","CAT",1
8217,4188893,440638,"Lyme disease","CAT",84
8218,4188893,4242103,"Osteoarthrosis of the carpometacarpal joint of the thumb","CAT",5
8219,4188893,40482871,"Multiple nodules of lung","CAT",80
8220,4188893,132841,"Malignant lymphoma of lymph nodes of multiple sites","CAT",2
8221,4188893,4094283,"Lower limb joint arthritis","CAT",1
8222,4188893,46274064,"History of antineoplastic chemotherapy","CAT",18
8223,4188893,4090564,"Neuropathic pain","CAT",6
8224,4188893,4133029,"Primigravida","CAT",5
8225,4188893,443390,"Malignant tumor of rectum","CAT",10
8226,4188893,4148102,"Genital warts","CAT",23
8227,4188893,4193155,"H/O: fracture","CAT",28
8228,4188893,4229988,"History of tonsillectomy","CAT",2
8229,4188893,4270932,"Pain in testicle","CAT",3
8230,4188893,4310988,"Infiltrating ductal carcinoma of breast, stage 2","CAT",1
8231,4188893,759889,"Arthritis of left hip","CAT",1
8232,4188893,4141360,"Chronic atrial fibrillation","CAT",9
8233,4188893,443962,"Mitral valve regurgitation","CAT",117
8234,4188893,318186,"Achalasia of esophagus","CAT",6
8235,4188893,435785,"Meningitis","CAT",24
8236,4188893,759935,"Fibroadenoma of right breast","CAT",11
8237,4188893,765422,"Pain in right hip joint","CAT",10
8238,4188893,195197,"Primary malignant neoplasm of vulva","CAT",2
8239,4188893,40318618,"Complete miscarriage","CAT",4
8240,4188893,440216,"Abnormal glucose tolerance test","CAT",1
8241,4188893,313459,"Sleep apnea","CAT",380
8242,4188893,4181351,"Malignant tumor of ovary","CAT",34
8243,4188893,196931,"Neoplasm of digestive tract","CAT",4
8244,4188893,380094,"Carpal tunnel syndrome","CAT",132
8245,4188893,4100606,"Mass of neck","CAT",9
8246,4188893,441980,"Closed fracture of foot","CAT",15
8247,4188893,43531028,"Mononeuropathy of lower limb","CAT",5
8248,4188893,4125274,"Difficulty swallowing","CAT",13
8249,4188893,317576,"Coronary arteriosclerosis","CAT",764
8250,4188893,4095749,"Malignant neoplasm of endometrium of corpus uteri","CAT",45
8251,4188893,443412,"Type 1 diabetes mellitus without complication","CAT",40
8252,4188893,4183958,"Skin problem","CAT",19
8253,4188893,434502,"Closed fracture of phalanx of foot","CAT",6
8254,4188893,438411,"Endophthalmitis","CAT",2
8255,4188893,4284982,"Calculus of bile duct without obstruction","CAT",11
8256,4188893,257007,"Allergic rhinitis","CAT",757
8257,4188893,4132891,"Chronic low back pain","CAT",108
8258,4188893,441542,"Anxiety","CAT",612
8259,4188893,374360,"Disorder of optic nerve","CAT",10
8260,4188893,4216729,"Venous stasis","CAT",7
8261,4188893,4169905,"Foot pain","CAT",15
8262,4188893,439166,"Closed fracture of radius","CAT",6
8263,4188893,760833,"Bilateral plantar fasciitis","CAT",5
8264,4188893,313761,"Central retinal vein occlusion","CAT",11
8265,4188893,37311061,"COVID-19","CAT",180
8266,4188893,75860,"Constipation","CAT",87
8267,4188893,4113545,"Lesion of esophagus","CAT",5
8268,4188893,135287,"Non-neoplastic nevus","CAT",8
8269,4188893,443783,"Chronic disease","CAT",9
8270,4188893,4169287,"Itching of skin","CAT",3
8271,4188893,40481632,"Ganglion cyst","CAT",20
8272,4188893,374349,"Corneal deformity","CAT",1
8273,4188893,4140090,"Parkinsonism","CAT",8
8274,4188893,72469,"Closed traumatic dislocation of joint of shoulder region","CAT",8
8275,4188893,4098179,"Immunology laboratory test","CAT",17
8276,4188893,765061,"Pain of bilateral upper limbs","CAT",1
8277,4188893,4052625,"Financial problem","CAT",2
8278,4188893,4154290,"Paroxysmal atrial fibrillation","CAT",78
8279,4188893,45768910,"Uncomplicated asthma","CAT",105
8280,4188893,4217557,"Simple obesity","CAT",5
8281,4188893,4301427,"Squamous cell carcinoma of upper extremity","CAT",4
8282,4188893,4033918,"Pronation of foot","CAT",2
8283,4188893,4311629,"Impaired glucose tolerance","CAT",142
8284,4188893,201606,"Crohn's disease","CAT",73
8285,4188893,4086500,"Bleeds easily","CAT",45
8286,4188893,31821,"Disorder of endocrine system","CAT",44
8287,4188893,4285898,"Polyp of colon","CAT",392
8288,4188893,4286352,"Radicular syndrome of lower limbs","CAT",3
8289,4188893,134442,"Systemic sclerosis","CAT",16
8290,4188893,4093346,"Large prostate","CAT",30
8291,4188893,36674376,"Sting by wasp","CAT",1
8292,4188893,4174977,"Retinopathy due to diabetes mellitus","CAT",44
8293,4188893,704996,"Patient meets COVID-19 laboratory diagnostic criteria","CAT",28
8294,4188893,4269918,"Orgasm incapacity","CAT",1
8295,4188893,443386,"Malignant tumor of duodenum","CAT",2
8296,4188893,4181454,"Articular cartilage disorder of hip","CAT",2
8297,4188893,378253,"Headache","CAT",156
8298,4188893,4171917,"Localized edema","CAT",31
8299,4188893,75344,"Intervertebral disc disorder","CAT",17
8300,4188893,4286642,"Arthritis of hip","CAT",10
8301,4188893,4027384,"Inflammatory disorder","CAT",37
8302,4188893,4116211,"Pituitary adenoma","CAT",36
8303,4188893,4027534,"Thoracic outlet syndrome","CAT",5
8304,4188893,763589,"Obese class II","CAT",11
8305,4188893,73008,"Enthesopathy","CAT",10
8306,4188893,36674615,"Muscle spasticity present","CAT",1
8307,4188893,4081056,"Trichomonal vaginitis","CAT",4
8308,4188893,198985,"Primary malignant neoplasm of kidney","CAT",15
8309,4188893,4027396,"Peripheral neuritis","CAT",23
8310,4188893,436180,"Infection of amniotic cavity","CAT",1
8311,4188893,37018875,"Malignant neuroendocrine tumor","CAT",4
8312,4188893,3656234,"Depressive episode","CAT",14
8313,4188893,4059345,"H/O Spinal surgery","CAT",4
8314,4188893,192667,"Atrophic gastritis","CAT",14
8315,4188893,320744,"Complete atrioventricular block","CAT",12
8316,4188893,4192056,"Abnormal renal function","CAT",18
8317,4188893,4176460,"Pain relief by medication","CAT",26
8318,4188893,4147185,"Cardiovascular symptoms","CAT",4
8319,4188893,4267414,"AIDS","CAT",26
8320,4188893,4109135,"Corneal scars and opacities","CAT",4
8321,4188893,40483537,"Influenza due to Influenza A virus","CAT",10
8322,4188893,4043371,"Inflammatory disorder of digestive tract","CAT",34
8323,4188893,437312,"Bleeding","CAT",7
8324,4188893,40443308,"Polycystic ovary syndrome","CAT",155
8325,4188893,4176932,"Subclinical hyperthyroidism","CAT",19
8326,4188893,4291649,"Upper gastrointestinal bleeding","CAT",17
8327,4188893,4014716,"Placental finding","CAT",1
8328,4188893,4267670,"Cholesterol level - finding","CAT",30
8329,4188893,35623051,"Autosomal dominant polycystic kidney disease","CAT",4
8330,4188893,4090128,"Large bowel obstruction","CAT",3
8331,4188893,140648,"Onychomycosis due to dermatophyte","CAT",24
8332,4188893,4205432,"Genetic mutation","CAT",23
8333,4188893,321042,"Cardiac arrest","CAT",21
8334,4188893,73819,"Pain of breast","CAT",5
8335,4188893,4178976,"Malignant tumor of thyroid gland","CAT",79
8336,4188893,4112987,"Adrenal adenoma","CAT",12
8337,4188893,200051,"Primary malignant neoplasm of ovary","CAT",9
8338,4188893,193326,"Urge incontinence of urine","CAT",42
8339,4188893,378424,"Astigmatism","CAT",36
8340,4188893,141095,"Acne","CAT",140
8341,4188893,376981,"Amblyopia","CAT",10
8342,4188893,4338871,"Acanthamoeba keratitis","CAT",1
8343,4188893,137735,"Partial thickness burn of forearm","CAT",2
8344,4188893,432303,"Cocaine abuse","CAT",11
8345,4188893,372888,"Sciatic nerve lesion","CAT",5
8346,4188893,141663,"Osteomyelitis","CAT",29
8347,4188893,4253197,"Acromegaly","CAT",4
8348,4188893,4320924,"Occult spinal dysraphism sequence","CAT",3
8349,4188893,444202,"Abscess","CAT",10
8350,4188893,4143250,"Mass of colon","CAT",3
8351,4188893,762297,"Pain in right knee","CAT",19
8352,4188893,42538808,"History of food allergy","CAT",1
8353,4188893,76786,"Derangement of knee","CAT",17
8354,4188893,4082090,"Procedure refused","CAT",4
8355,4188893,436667,"Stuttering","CAT",7
8356,4188893,4298794,"Smoker","CAT",6
8357,4188893,436070,"Vitamin D deficiency","CAT",584
8358,4188893,432312,"Chronic angle-closure glaucoma","CAT",7
8359,4188893,312349,"Venous varices","CAT",100
8360,4188893,4264129,"Macrocytosis","CAT",11
8361,4188893,440448,"Appendicitis","CAT",25
8362,4188893,196168,"Irregular periods","CAT",30
8363,4188893,443213,"Stillbirth","CAT",1
8364,4188893,4289309,"Atrial septal defect","CAT",20
8365,4188893,4115367,"Wrist joint pain","CAT",5
8366,4188893,432876,"Bipolar I disorder","CAT",40
8367,4188893,438028,"Poisoning by drug AND/OR medicinal substance","CAT",18
8368,4188893,4042833,"Disorder of abdominal wall","CAT",6
8369,4188893,375807,"Degenerative disorder of eye","CAT",3
8370,4188893,192359,"Renal failure syndrome","CAT",25
8371,4188893,36683296,"Polycystic ovary","CAT",46
8372,4188893,37312105,"Strain of rotator cuff of shoulder","CAT",16
8373,4188893,81902,"Urinary tract infectious disease","CAT",129
8374,4188893,373035,"Closed fracture of malar AND/OR maxillary bones","CAT",2
8375,4188893,378735,"Migraine without aura","CAT",45
8376,4188893,43530807,"Allergic disposition","CAT",72
8377,4188893,4068155,"Atrial arrhythmia","CAT",13
8378,4188893,4110855,"Epithelioid and spindle cell nevus","CAT",1
8379,4188893,197236,"Uterine leiomyoma","CAT",350
8380,4188893,436033,"Syphilis","CAT",35
8381,4188893,380378,"Epilepsy","CAT",77
8382,4188893,4032878,"Hair follicle disorder","CAT",13
8383,4188893,432795,"Traumatic AND/OR non-traumatic injury","CAT",58
8384,4188893,437584,"Ataxia","CAT",6
8385,4188893,136949,"Refractory anemia with excess blasts (clinical)","CAT",2
8386,4188893,4289543,"Increased lactation","CAT",6
8387,4188893,78508,"Arthralgia of the ankle and/or foot","CAT",13
8388,4188893,46270156,"Allergic rhinitis due to animal hair and dander","CAT",5
8389,4188893,4013596,"Closed fracture thoracic vertebra","CAT",3
8390,4188893,4307254,"Closed fracture","CAT",36
8391,4188893,762207,"Adhesive capsulitis of left shoulder","CAT",2
8392,4188893,433740,"Immunodeficiency disorder","CAT",10
8393,4188893,201254,"Type 1 diabetes mellitus","CAT",150
8394,4188893,4180129,"Arthropathy of spinal facet joint","CAT",4
8395,4188893,259848,"Chronic rhinitis","CAT",61
8396,4188893,40484102,"Abnormal finding on evaluation procedure","CAT",36
8397,4188893,379019,"Conjunctivitis","CAT",6
8398,4188893,4154712,"Measles immune","CAT",30
8399,4188893,40481089,"Embolism from thrombosis of vein of lower extremity","CAT",51
8400,4188893,43531003,"Essential tremor","CAT",49
8401,4188893,4252872,"Mitral valve prolapse","CAT",218
8402,4188893,4145372,"Pain in female pelvis","CAT",16
8403,4188893,4149681,"Beta thalassemia trait","CAT",9
8404,4188893,4153380,"Disorder of carotid artery","CAT",34
8405,4188893,36716999,"Cerebellar stroke","CAT",5
8406,4188893,440985,"Phobia","CAT",4
8407,4188893,44784632,"Episodic mood disorder","CAT",17
8408,4188893,192963,"Disorder of pancreas","CAT",11
8409,4188893,4119130,"Malignant lymphoma - small lymphocytic","CAT",1
8410,4188893,4220631,"Injury of kidney","CAT",17
8411,4188893,75053,"Fracture of bone","CAT",57
8412,4188893,4083820,"Wedge fracture of thoracic vertebra","CAT",2
8413,4188893,199991,"Disorder of transplanted kidney","CAT",13
8414,4188893,37396745,"Squamous cell carcinoma of head and neck","CAT",1
8415,4188893,4242338,"Benign neoplasm of face","CAT",1
8416,4188893,138717,"Toxic diffuse goiter","CAT",19
8417,4188893,4178923,"History of laser assisted in situ keratomileusis","CAT",3
8418,4188893,4054430,"Neoplasm of muscle","CAT",13
8419,4188893,194133,"Low back pain","CAT",253
8420,4188893,439080,"Dyspareunia","CAT",14
8421,4188893,437264,"Tobacco dependence syndrome","CAT",83
8422,4188893,4263067,"Low-renin essential hypertension","CAT",1
8423,4188893,36686527,"Injury of right leg","CAT",17
8424,4188893,760849,"Fracture of right rib","CAT",2
8425,4188893,4029488,"Hepatic encephalopathy","CAT",9
8426,4188893,4056621,"Recurrent urinary tract infection","CAT",76
8427,4188893,192676,"Cervical intraepithelial neoplasia grade 1","CAT",27
8428,4188893,4243475,"Acute hepatitis","CAT",3
8429,4188893,197230,"Malignant neoplasm of uterus","CAT",28
8430,4188893,4247079,"Hemangioma of liver","CAT",20
8431,4188893,138388,"Secondary hyperparathyroidism","CAT",14
8432,4188893,42535271,"History of herpes simplex keratitis","CAT",1
8433,4188893,441482,"Administrative reason for encounter","CAT",58
8434,4188893,138384,"Acquired hypothyroidism","CAT",202
8435,4188893,4033227,"Herpes labialis","CAT",37
8436,4188893,201618,"Disorder of intestine","CAT",31
8437,4188893,4205238,"Elbow fracture","CAT",20
8438,4188893,4268464,"Menstrual edema","CAT",1
8439,4188893,438409,"Attention deficit hyperactivity disorder","CAT",151
8440,4188893,439658,"Disorder of pregnancy","CAT",32
8441,4188893,134398,"Periodontal disease","CAT",4
8442,4188893,140966,"Benign neoplasm of skin of face","CAT",2
8443,4188893,4183422,"Subclinical hypothyroidism","CAT",40
8444,4188893,439383,"Vertigo","CAT",141
8445,4188893,4131105,"Neoplasm of meninges","CAT",58
8446,4188893,436948,"Benign neoplasm of choroid","CAT",7
8447,4188893,40481919,"Coronary atherosclerosis","CAT",141
8448,4188893,4077351,"H/O: brain disorder","CAT",3
8449,4188893,4140300,"Compression fracture of lumbar spine","CAT",9
8450,4188893,439393,"Pre-eclampsia","CAT",38
8451,4188893,434842,"Accidental poisoning by drugs, medicines and biologicals","CAT",8
8452,4188893,37119138,"Iron deficiency anemia due to blood loss","CAT",19
8453,4188893,133384,"Burn any degree involving less than 10 percent of body surface","CAT",5
8454,4188893,4212798,"Left ventricular diastolic dysfunction","CAT",8
8455,4188893,3655355,"Erectile dysfunction","CAT",178
8456,4188893,46272450,"Long-term current use of drug therapy","CAT",41
8457,4188893,4312400,"Tendinitis of hip","CAT",1
8458,4188893,195847,"Gastroparesis syndrome","CAT",36
8459,4188893,442077,"Anxiety disorder","CAT",285
8460,4188893,4147598,"Abscess of perineum","CAT",1
8461,4188893,314665,"Atrial flutter","CAT",62
8462,4188893,314059,"Right bundle branch block","CAT",48
8463,4188893,4296205,"Partial thickness burn","CAT",1
8464,4188893,4322024,"Pulmonary hypertension","CAT",68
8465,4188893,4291025,"Arthritis","CAT",333
8466,4188893,434701,"Anemia in mother complicating pregnancy, childbirth AND/OR puerperium","CAT",2
8467,4188893,74464,"Idiopathic scoliosis AND/OR kyphoscoliosis","CAT",19
8468,4188893,432867,"Hyperlipidemia","CAT",2406
8469,4188893,40482807,"Disorder of lumbar disc","CAT",42
8470,4188893,74855,"Genital herpes simplex","CAT",118
8471,4188893,4298692,"Bullous pemphigoid","CAT",4
8472,4188893,441818,"Hemangioma","CAT",14
8473,4188893,438688,"Sarcoidosis","CAT",68
8474,4188893,134870,"Pityriasis versicolor","CAT",10
8475,4188893,314208,"Injury of radial blood vessel","CAT",1
8476,4188893,4147411,"Follicular non-Hodgkin's lymphoma","CAT",14
8477,4188893,4150785,"Hepatitis B immune","CAT",33
8478,4188893,439002,"Eating disorder","CAT",15
8479,4188893,4297894,"Greater trochanteric pain syndrome","CAT",14
8480,4188893,78228,"Joint derangement","CAT",13
8481,4188893,440674,"Gout","CAT",207
8482,4188893,4141759,"Long-term drug therapy","CAT",61
8483,4188893,444094,"Finding related to pregnancy","CAT",26
8484,4188893,40384902,"Schwannoma","CAT",9
8485,4188893,196813,"Simple renal cyst","CAT",5
8486,4188893,261325,"Pulmonary emphysema","CAT",96
8487,4188893,4333676,"Heroin dependence","CAT",4
8488,4188893,4335393,"Increased creatine kinase level","CAT",8
8489,4188893,43530685,"Proliferative retinopathy due to type 2 diabetes mellitus","CAT",5
8490,4188893,42535471,"Complex regional pain syndrome type I of bilateral lower limbs","CAT",1
8491,4188893,4243445,"Benign neoplasm of pancreas","CAT",10
8492,4188893,4159156,"Gastroesophageal reflux disease with hiatal hernia","CAT",5
8493,4188893,4026112,"Rectal hemorrhage","CAT",44
8494,4188893,141253,"Disorder of thyroid gland","CAT",451
8495,4188893,197494,"Viral hepatitis C","CAT",146
8496,4188893,77635,"Disorder of hand","CAT",3
8497,4188893,376065,"Disorder of nervous system due to type 2 diabetes mellitus","CAT",6
8498,4188893,372627,"Transient visual loss","CAT",1
8499,4188893,312622,"Venous retinal branch occlusion","CAT",9
8500,4188893,43531681,"Acute deep vein thrombosis of lower limb","CAT",57
8501,4188893,197320,"Acute renal failure syndrome","CAT",29
8502,4188893,435506,"Benign neoplastic disease","CAT",42
8503,4188893,4340520,"Chronic constipation","CAT",41
8504,4188893,134441,"Chronic ulcer of skin","CAT",11
8505,4188893,440417,"Pulmonary embolism","CAT",238
8506,4188893,4161687,"Loose stool","CAT",7
8507,4188893,443364,"Patient encounter status","CAT",110
8508,4188893,381278,"Cluster headache","CAT",15
8509,4188893,4029735,"Disorder of carbohydrate absorption","CAT",7
8510,4188893,4176916,"History of augmentation of breast","CAT",1
8511,4188893,200962,"Primary malignant neoplasm of prostate","CAT",43
8512,4188893,45766207,"Non-rheumatic mitral valve stenosis with regurgitation","CAT",27
8513,4188893,316998,"Left bundle branch block","CAT",39
8514,4188893,442588,"Obstructive sleep apnea syndrome","CAT",779
